,COLE_NOMBRE_ESTABLECIMIENTO,COLE_NATURALEZA,COLE_AREA_UBICACION,COLE_DEPTO_UBICACION,ESTU_TIENEETNIA,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,FAMI_NUMLIBROS,conectividad,alimentacion,ESTU_HORASSEMANATRABAJA,PUNT_GLOBAL
124,C.EDUC. SANTA ROSA,0,0,CORDOBA,0.0,1.7,5.2,0.2,0.1,5.7,5.1,16.0,0.2,0.1,0.4,196.9
125,C.EDUC.EVANGELICO LA ESPERANZA,1,1,CORDOBA,0.16666666666666666,2.0555555555555554,5.0,0.7222222222222222,1.0,6.5,9.666666666666666,32.22222222222222,0.6666666666666666,0.3888888888888889,0.3333333333333333,298.44444444444446
126,C0LEGIO CRISTIANO LA ESPERANZA,1,1,MAGDALENA,0.0,3.3448275862068964,4.0344827586206895,0.9310344827586207,1.0,5.793103448275862,14.172413793103448,48.44827586206897,0.9655172413793104,0.8620689655172413,0.13793103448275862,316.48275862068965
127,CAJETE,0,0,CAUCA,0.04,1.48,3.88,0.36,0.36,5.76,5.88,23.0,0.32,0.36,0.6,256.88
128,CALIBIO,0,0,CAUCA,0.0,1.5348837209302326,4.348837209302325,0.20930232558139536,0.23255813953488372,4.325581395348837,5.8604651162790695,22.209302325581394,0.3488372093023256,0.4186046511627907,0.6511627906976745,222.7906976744186
129,CAMARA JUNIOR,0,1,QUINDIO,0.0,2.2439024390243905,3.682926829268293,0.5853658536585366,0.6951219512195121,5.2682926829268295,11.341463414634147,29.146341463414632,0.8658536585365854,0.7560975609756098,0.14634146341463414,264.1585365853659
130,CAMBRIDGE SCHOOL (GIMN BILING PLAZA SESAMO),1,1,NORTE SANTANDER,0.0,2.4285714285714284,3.9523809523809526,0.8095238095238095,0.9047619047619048,7.0,6.714285714285714,38.57142857142857,0.8571428571428571,0.6666666666666666,0.09523809523809523,370.6190476190476
131,CAMILO TORRES,0,1,QUINDIO,0.041666666666666664,1.4791666666666667,4.083333333333333,0.2916666666666667,0.3125,4.4375,9.875,15.208333333333334,0.7291666666666666,0.5625,0.4166666666666667,229.72916666666666
132,CAMPESTRE EDELMIRA NIETO,1,1,QUINDIO,0.0,3.8484848484848486,3.484848484848485,0.9696969696969697,0.9090909090909091,5.0,13.090909090909092,49.39393939393939,1.0,0.8484848484848485,0.18181818181818182,309.93939393939394
133,CARLOS M SIMMONDS,0,1,CAUCA,0.0,1.7674418604651163,3.8372093023255816,0.3488372093023256,0.46511627906976744,4.325581395348837,8.162790697674419,22.906976744186046,0.6744186046511628,0.46511627906976744,0.32558139534883723,264.4651162790698
134,CARMEN EMILSE DE LA HOZ,1,1,MAGDALENA,0.0,1.8888888888888888,4.111111111111111,0.2222222222222222,0.2222222222222222,4.666666666666667,6.666666666666667,19.444444444444443,0.5555555555555556,0.6666666666666666,0.5555555555555556,184.44444444444446
135,CASD HERMOGENES MAZA,0,1,QUINDIO,0.004098360655737705,2.5245901639344264,3.401639344262295,0.7295081967213115,0.8237704918032787,4.795081967213115,11.12704918032787,33.954918032786885,0.9631147540983607,0.8647540983606558,0.1721311475409836,295.3524590163934
136,CAÑO BLANCO II,0,0,GUAVIARE,0.0,1.4444444444444444,3.888888888888889,0.1111111111111111,0.0,7.333333333333333,1.0,21.666666666666668,0.1111111111111111,0.4444444444444444,0.5555555555555556,202.22222222222223
137,CE ANTONIO SANCHEZ GUTIERREZ,0,0,CORDOBA,0.0,1.4285714285714286,4.142857142857143,0.42857142857142855,0.42857142857142855,3.857142857142857,5.142857142857143,22.142857142857142,0.0,0.14285714285714285,0.7142857142857143,200.14285714285714
138,CE BACHILLERATO EN BIENESTAR RURAL -APIA-,0,0,RISARALDA,0.3333333333333333,1.3333333333333333,3.888888888888889,0.2222222222222222,0.1111111111111111,4.0,5.0,13.333333333333334,0.2222222222222222,0.0,0.3333333333333333,184.33333333333334
139,CE BACHILLERATO EN BIENESTAR RURAL -BALBOA-,0,0,RISARALDA,0.0,2.5,4.5,0.25,0.25,5.25,3.75,23.75,0.25,0.5,1.0,193.0
140,CE BACHILLERATO EN BIENESTAR RURAL -BELEN DE UMBRIA-,0,0,RISARALDA,0.0,1.0,3.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,1.0,216.0
141,CE BACHILLERATO EN BIENESTAR RURAL -GUATICA-,0,0,RISARALDA,0.16666666666666666,1.3333333333333333,4.333333333333333,0.16666666666666666,0.0,2.5,6.5,34.166666666666664,0.16666666666666666,0.3333333333333333,0.5,214.5
142,CE BACHILLERATO EN BIENESTAR RURAL -LA CELIA-,0,0,RISARALDA,0.0,1.4285714285714286,3.2857142857142856,0.14285714285714285,0.42857142857142855,5.571428571428571,4.285714285714286,25.714285714285715,0.0,0.2857142857142857,0.42857142857142855,232.57142857142858
143,CE BACHILLERATO EN BIENESTAR RURAL -MISTRATO-,0,0,RISARALDA,0.25,1.75,4.75,0.125,0.125,4.5,2.625,16.875,0.125,0.375,0.625,194.75
144,CE BACHILLERATO EN BIENESTAR RURAL -PUEBLO RICO-,0,0,RISARALDA,0.47368421052631576,1.8421052631578947,5.0,0.3157894736842105,0.3684210526315789,5.052631578947368,4.578947368421052,23.68421052631579,0.2631578947368421,0.2631578947368421,0.6842105263157895,193.68421052631578
145,CE BACHILLERATO EN BIENESTAR RURAL -QUINCHIA-,0,0,RISARALDA,0.23333333333333334,1.4,5.0,0.1,0.1,4.1,4.6,24.0,0.2,0.36666666666666664,0.6666666666666666,209.33333333333334
146,CE BACHILLERATO EN BIENESTAR RURAL -SANTA ROSA DE CABAL-,0,0,RISARALDA,0.05263157894736842,2.0,3.6315789473684212,0.21052631578947367,0.2631578947368421,4.2631578947368425,6.7894736842105265,26.842105263157894,0.42105263157894735,0.5263157894736842,0.6842105263157895,207.10526315789474
147,CE BACHILLERATO EN BIENESTAR RURAL -SANTUARIO-,0,0,RISARALDA,0.09090909090909091,1.6363636363636365,5.0,0.0,0.0,5.181818181818182,5.181818181818182,25.90909090909091,0.09090909090909091,0.36363636363636365,0.5454545454545454,225.1818181818182
148,CE BOCA DE BEBARA,0,0,CHOCO,1.0,1.0,3.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,222.0
149,CE BOCAS DEL LIMON,0,0,CHOCO,1.0,4.0,5.0,0.0,0.0,6.0,6.0,10.0,0.0,0.0,1.0,140.0
150,CE BYRON GAVIRIA,0,1,RISARALDA,0.04938271604938271,2.123456790123457,3.765432098765432,0.43209876543209874,0.5432098765432098,4.518518518518518,11.481481481481481,20.679012345679013,0.8518518518518519,0.6049382716049383,0.1728395061728395,239.55555555555554
151,CE CARACOLI ALTO,0,0,CHOCO,1.0,2.6666666666666665,2.3333333333333335,0.0,0.3333333333333333,6.0,4.0,25.0,0.3333333333333333,0.0,0.6666666666666666,178.0
152,CE CASTILLERAL,0,0,CORDOBA,0.043478260869565216,2.217391304347826,4.391304347826087,0.391304347826087,0.2608695652173913,5.608695652173913,7.173913043478261,23.91304347826087,0.2608695652173913,0.43478260869565216,0.6086956521739131,197.30434782608697
153,CE CHUGANDI,0,0,CHOCO,1.0,3.0,6.0,0.0,0.5,3.0,0.0,10.0,0.0,0.0,0.5,208.0
154,CE FRANCISCO DE PAULA SANTANDER,0,0,CHOCO,0.0,1.5,2.0,0.5,0.0,6.0,9.0,10.0,1.0,1.0,1.0,176.0
155,CE INDÍGENA CARECUY,0,0,CHOCO,1.0,4.0,7.0,0.25,0.25,11.25,5.25,20.0,1.0,0.75,1.0,150.25
156,CE INDÍGENA CUNA YALA DE ARQUIA,0,0,CHOCO,1.0,1.0,7.0,0.6666666666666666,0.3333333333333333,7.0,2.0,40.0,0.3333333333333333,0.3333333333333333,1.0,171.66666666666666
157,CE INDÍGENA DE ALTO CHITRE,0,0,CHOCO,1.0,4.0,4.0,0.0,0.0,4.5,1.5,17.5,1.0,0.5,1.0,133.5
158,CE INDÍGENA DE CHANO,0,0,CHOCO,1.0,1.25,3.5,0.25,0.0,3.75,1.5,10.0,0.5,0.0,1.0,141.25
159,CE INDÍGENA DE SALINAS,0,0,CHOCO,1.0,2.75,6.0,0.25,0.25,7.5,7.5,46.25,1.0,0.0,0.75,138.5
160,CE INDÍGENA DE TARENA,0,0,CHOCO,1.0,5.0,3.0,0.0,0.0,3.0,18.0,25.0,0.0,0.0,0.0,156.0
161,CE INDÍGENA DE VACAL,0,0,CHOCO,1.0,3.7857142857142856,5.428571428571429,0.7142857142857143,0.35714285714285715,8.142857142857142,6.0,37.857142857142854,0.7857142857142857,0.2857142857142857,1.0,149.21428571428572
162,CE INDÍGENA EMBERA JOSELITO AMAGARA,0,0,CHOCO,1.0,1.0,7.666666666666667,0.0,0.0,6.0,3.0,45.0,0.6666666666666666,0.3333333333333333,1.0,156.66666666666666
163,CE INDÍGENA FLORESMIRO DOGIRAMA,0,0,CHOCO,1.0,1.5,5.0,0.0,0.0,4.5,4.5,36.25,0.75,0.5,0.75,156.25
164,CE INDÍGENA GENARO OPUA QUIRO,0,0,CHOCO,1.0,1.5,3.6666666666666665,0.3333333333333333,0.3333333333333333,2.5,3.5,12.5,0.5,0.0,0.8333333333333334,147.5
165,CE INDÍGENA JUAN ANTONIO CHAMORRO,0,0,CHOCO,1.0,2.4285714285714284,4.714285714285714,0.0,0.0,2.5714285714285716,3.4285714285714284,54.285714285714285,0.5714285714285714,0.2857142857142857,0.8571428571428571,138.42857142857142
166,CE INDÍGENA RAMIRO AMAGARA DE PUERTO SAMARIA,0,0,CHOCO,1.0,3.0,1.0,0.0,1.0,6.0,6.0,100.0,1.0,1.0,1.0,141.0
167,CE INDÍGENA THEARATE,0,0,CHOCO,1.0,2.0,3.5,0.25,0.25,11.25,6.75,62.5,0.75,0.5,1.0,157.5
168,CE INDÍGENA ULDARICO CHIRIPUA,0,0,CHOCO,1.0,2.25,4.5,0.5,0.0,8.25,6.0,32.5,0.75,0.75,1.0,156.0
169,CE INDÍGENA WOUAAN DAVID GREGORIO,0,0,CHOCO,1.0,2.6,5.8,0.2,0.0,5.4,3.0,28.0,0.6,0.2,0.8,150.4
170,CE INDÍGENA WOUNAAN JOODIN GAYAM,0,0,CHOCO,1.0,1.0,5.5,0.75,0.75,9.75,6.0,36.25,0.25,0.25,1.0,142.0
171,CE INMACULADO CORAZON DE MARIA,0,0,CHOCO,1.0,1.7777777777777777,3.888888888888889,0.2222222222222222,0.1111111111111111,6.0,5.333333333333333,17.77777777777778,0.2222222222222222,0.6666666666666666,0.4444444444444444,169.88888888888889
172,CE JORGE VALENCIA LOZANO,0,0,CHOCO,1.0,3.142857142857143,6.142857142857143,0.42857142857142855,0.5714285714285714,5.571428571428571,9.857142857142858,23.571428571428573,0.2857142857142857,0.42857142857142855,0.7142857142857143,151.28571428571428
173,CE MARIA AUXILIADORA DE CUCURRUPI,0,0,CHOCO,1.0,1.0,5.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,1.0,225.0
174,CE MARIA AUXILIADORA DE ISLA MONO,0,0,CHOCO,0.25,2.875,5.75,0.125,0.375,7.125,9.75,25.0,0.125,0.125,0.75,164.625
175,CE NUESTRA SEÑORA DEL CARMEN,0,0,CHOCO,0.0,2.0,2.3333333333333335,0.0,0.0,4.0,2.0,20.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,188.66666666666666
176,CE PARA EL DESARROLLO EMPRESARIAL DE LOS LLANOS - CEDELLANOS,1,1,META,0.0,2.4,4.6,0.4,0.2,4.2,9.0,25.0,0.8,0.6,0.6,221.2
177,CE PASCUAL SANTANDER,0,0,CHOCO,1.0,4.0,5.0,0.0,0.0,3.0,12.0,10.0,0.0,0.0,1.0,170.0
178,CE PRIMITIVO PALACIOS,0,0,CHOCO,0.0,1.4,3.4,0.4,0.2,4.2,7.2,24.0,0.2,0.4,0.4,219.6
179,CE SAN LORENZO DE ORPUA,0,0,CHOCO,1.0,2.6666666666666665,4.333333333333333,0.3333333333333333,0.0,6.0,2.0,23.333333333333332,0.6666666666666666,0.3333333333333333,0.6666666666666666,175.33333333333334
180,CE SAN ONOFRE,0,0,CHOCO,0.0,1.0,5.0,0.0,0.0,3.0,6.0,10.0,0.5,0.5,1.0,189.0
181,CE SAN PEDRO CLAVER,0,0,CHOCO,1.0,2.5,5.0,0.75,0.5,6.75,4.5,21.25,0.5,0.25,1.0,182.5
182,CE SANTA BARBARA,0,0,CHOCO,0.0,2.625,3.5,0.125,0.25,7.875,6.375,26.25,0.375,0.375,0.875,183.125
183,CE SANTA MARIA DE BELEN DE BAJIRA,0,0,CHOCO,0.0,2.0,4.25,0.125,0.0,4.125,5.625,22.5,0.125,0.25,0.625,207.375
184,CE SIMON BOLIVAR,0,0,CHOCO,1.0,1.2727272727272727,4.2727272727272725,0.09090909090909091,0.36363636363636365,5.454545454545454,2.727272727272727,27.727272727272727,0.18181818181818182,0.2727272727272727,0.45454545454545453,200.27272727272728
185,CE UNION CHARCO LARGO,0,0,CHOCO,0.0,1.6,5.4,0.2,0.4,10.2,2.4,13.0,0.2,0.0,0.6,180.4
186,CECOVE,1,1,SANTANDER,0.0,2.689655172413793,3.413793103448276,0.7241379310344828,0.8275862068965517,3.9310344827586206,10.551724137931034,33.96551724137931,0.896551724137931,0.7931034482758621,0.5862068965517241,222.44827586206895
187,CEIM DOSQUEBRADAS S.A.S,1,1,RISARALDA,0.0,2.6666666666666665,3.0,0.5555555555555556,0.6666666666666666,5.333333333333333,13.666666666666666,40.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,264.6666666666667
188,CEINAR,0,1,HUILA,0.0,2.125,3.5833333333333335,0.625,0.7083333333333334,5.25,9.875,27.083333333333332,0.9166666666666666,0.5416666666666666,0.5,235.41666666666666
189,CELESTIN FREINET,1,1,CAQUETA,0.9310344827586207,2.1379310344827585,3.7586206896551726,0.3793103448275862,0.4482758620689655,3.6206896551724137,7.448275862068965,19.310344827586206,0.5517241379310345,0.5172413793103449,0.5172413793103449,213.79310344827587
190,CEN EDUC COMUNAL FRANCISCO DE PAULA SANTANDER,1,1,CESAR,0.0,2.128205128205128,3.9743589743589745,0.6410256410256411,0.6923076923076923,4.6923076923076925,10.153846153846153,24.487179487179485,0.7435897435897436,0.5384615384615384,0.2564102564102564,224.76923076923077
191,CEN EDUC SANTA TERESITA,1,1,CESAR,0.0,2.6666666666666665,4.151515151515151,0.7575757575757576,0.8484848484848485,6.363636363636363,12.454545454545455,34.696969696969695,0.9696969696969697,0.8787878787878788,0.18181818181818182,259.5151515151515
192,CENANFO,1,1,META,0.0,2.066666666666667,3.1333333333333333,0.5333333333333333,0.6666666666666666,3.8,9.8,26.333333333333332,0.7333333333333333,0.6,0.6,237.66666666666666
193,CENSA,1,1,CALDAS,0.0,2.5652173913043477,3.1739130434782608,0.6086956521739131,0.6956521739130435,1.9565217391304348,12.391304347826088,28.91304347826087,0.9565217391304348,0.782608695652174,0.4782608695652174,251.0
194,CENT  EDUC BTO EN BIENESTAR RURAL MARSELLA,0,0,RISARALDA,0.15384615384615385,1.6153846153846154,4.6923076923076925,0.07692307692307693,0.15384615384615385,3.923076923076923,9.0,19.615384615384617,0.46153846153846156,0.46153846153846156,0.46153846153846156,188.69230769230768
195,CENT CIAL DE EDUC MEDIA MARGARITA BOSCO,1,1,BOGOTÁ,0.0,3.119047619047619,3.0952380952380953,0.8809523809523809,0.9761904761904762,6.642857142857143,13.285714285714286,56.666666666666664,1.0,0.9761904761904762,0.023809523809523808,324.3809523809524
196,CENT CIAL MADRE ELISA RONCALLO,1,1,BOGOTÁ,0.0,1.9743589743589745,4.435897435897436,0.7435897435897436,0.8205128205128205,5.384615384615385,10.538461538461538,36.02564102564103,1.0,0.7948717948717948,0.07692307692307693,269.3333333333333
197,CENT DE CAPACITACION  LTDA (CENCABO),1,1,BOGOTÁ,0.0,2.4722222222222223,3.5555555555555554,0.5277777777777778,0.8333333333333334,4.583333333333333,12.0,37.22222222222222,0.9166666666666666,0.8055555555555556,0.5277777777777778,239.25
198,CENT DE CAPACITACION VICENTA MARIA,1,1,ANTIOQUIA,0.0,2.6,3.0,0.6,0.6,3.6,7.8,31.0,0.6,0.8,0.6,181.4
199,CENT DE DESARROLLO INTEGRADO - CENDI,1,1,ANTIOQUIA,0.0,2.2056338028169016,3.7549295774647886,0.3267605633802817,0.4394366197183099,3.692957746478873,9.4056338028169,22.887323943661972,0.7352112676056338,0.6028169014084507,0.5633802816901409,207.32112676056337
200,CENT DE EDUC DE ADULTOS CULTURAL,1,1,BOGOTÁ,0.0,2.1853932584269664,4.056179775280899,0.28651685393258425,0.34269662921348315,3.640449438202247,7.348314606741573,21.51685393258427,0.7247191011235955,0.6067415730337079,0.7078651685393258,207.17977528089887
201,CENT DE EDUC FORMAL ROBERT HOOKE,1,1,BOGOTÁ,0.04081632653061224,2.142857142857143,4.061224489795919,0.40816326530612246,0.5714285714285714,3.306122448979592,12.061224489795919,28.06122448979592,0.8979591836734694,0.7142857142857143,0.5102040816326531,228.69387755102042
202,CENT DE EDUC ROBERT HOOKE,1,1,BOGOTÁ,0.0,2.411764705882353,3.9411764705882355,0.23529411764705882,0.5882352941176471,4.588235294117647,9.176470588235293,24.705882352941178,0.9411764705882353,0.6470588235294118,0.5882352941176471,221.05882352941177
203,CENT DE EDUCACION PROACTIVA CEP,1,1,CUNDINAMARCA,0.0,2.0454545454545454,4.090909090909091,0.3181818181818182,0.36363636363636365,3.5454545454545454,5.318181818181818,23.863636363636363,0.5454545454545454,0.5,0.6363636363636364,219.36363636363637
204,CENT DE ENSEÑANZA PRECOZ LIC VALDERRAMA,1,1,CORDOBA,0.0,3.0,5.0,1.0,0.8333333333333334,6.0,12.5,26.666666666666668,1.0,0.8333333333333334,0.5,294.8333333333333
205,CENT DE FORMACION EDUCATIVA CENFE,1,1,CUNDINAMARCA,0.0,2.323529411764706,4.235294117647059,0.5,0.6176470588235294,2.4705882352941178,9.176470588235293,31.470588235294116,0.8529411764705882,0.5882352941176471,0.6470588235294118,227.7058823529412
206,CENT DE FORMACION HUMANISTICO-MATEMATICAS-ALBERT EINSTEIN,1,1,ATLANTICO,0.0,3.6666666666666665,3.8,0.9333333333333333,0.9333333333333333,4.4,14.0,24.0,1.0,0.9333333333333333,0.13333333333333333,237.46666666666667
207,CENT DE INTEGRACION EDUCACION DEL NORTE (CIEN ),1,1,BOGOTÁ,0.0,2.7560975609756095,3.341463414634146,0.6341463414634146,0.7073170731707317,5.121951219512195,11.634146341463415,42.31707317073171,0.9512195121951219,0.8292682926829268,0.3170731707317073,284.4390243902439
208,CENT DEL INMACUALDO CORAZON DE MARIA,1,1,CAUCA,0.0,2.4545454545454546,4.636363636363637,1.0,0.9090909090909091,3.5454545454545454,10.636363636363637,34.54545454545455,1.0,0.6363636363636364,0.2727272727272727,256.27272727272725
209,CENT DOC PARROQ SAN MARCOS,1,1,VALLE,0.0,2.769230769230769,4.153846153846154,0.6153846153846154,0.7307692307692307,5.1923076923076925,9.692307692307692,25.76923076923077,0.9230769230769231,0.6538461538461539,0.19230769230769232,253.03846153846155
210,CENT DOC SANTIAGO DE CALI,1,1,VALLE,0.0,1.5319148936170213,3.851063829787234,0.6170212765957447,0.48936170212765956,5.170212765957447,8.170212765957446,22.4468085106383,0.9361702127659575,0.5106382978723404,0.14893617021276595,277.97872340425533
211,CENT EDU BROQUELES,0,0,CORDOBA,1.0,1.0,5.888888888888889,0.2222222222222222,0.3333333333333333,4.333333333333333,3.3333333333333335,16.666666666666668,0.0,0.0,0.5555555555555556,211.11111111111111
212,CENT EDUC AUTONOMO,1,1,ANTIOQUIA,0.0,2.9375,3.125,0.75,0.8125,4.5,12.9375,25.3125,1.0,0.9375,0.1875,285.1875
213,CENT EDUC BERLIN,0,0,CORDOBA,1.0,1.25,5.75,0.125,0.125,7.375,2.75,11.25,0.041666666666666664,0.20833333333333334,0.3333333333333333,194.41666666666666
214,CENT EDUC COL GIMNASIO SANTANDER,1,1,BOYACA,0.0,2.8823529411764706,3.588235294117647,0.7647058823529411,0.8823529411764706,3.3529411764705883,10.588235294117647,56.470588235294116,0.9411764705882353,0.9411764705882353,0.29411764705882354,270.0
215,CENT EDUC COMUNIT OMAR TORRIJOS,1,1,VALLE,0.0,2.125,3.5,0.4375,0.6875,5.8125,9.0,15.3125,0.875,0.5,0.25,242.375
216,CENT EDUC DE NSTRA SRA DE LA PAZ,1,1,BOGOTÁ,0.0,2.6373626373626373,3.6153846153846154,0.7912087912087912,0.9010989010989011,6.263736263736264,11.967032967032967,48.62637362637363,0.978021978021978,0.9010989010989011,0.12087912087912088,281.68131868131866
217,CENT EDUC DIST LA GIRALDA,0,1,BOGOTÁ,0.0,2.066666666666667,3.8666666666666667,0.4,0.6,4.45,10.75,44.833333333333336,0.95,0.8166666666666667,0.13333333333333333,270.0833333333333
218,CENT EDUC FORMAL DISCENTERS,1,1,VALLE,0.0,3.0,1.0,0.0,1.0,12.0,12.0,50.0,1.0,0.0,1.0,278.0
219,CENT EDUC INTEG BUCARELLY,1,1,ANTIOQUIA,0.0,2.1176470588235294,3.235294117647059,0.5882352941176471,0.8235294117647058,5.117647058823529,11.647058823529411,42.94117647058823,0.9411764705882353,0.7647058823529411,0.29411764705882354,259.2352941176471
220,CENT EDUC INTEGRAL CEDI,1,1,BOLIVAR,0.0,2.1578947368421053,3.6315789473684212,0.8421052631578947,0.8947368421052632,4.578947368421052,12.789473684210526,36.05263157894737,0.8947368421052632,0.5789473684210527,0.2631578947368421,243.68421052631578
221,CENT EDUC JESUS AMIGO,1,1,ANTIOQUIA,0.0,2.217391304347826,3.5217391304347827,0.6086956521739131,0.8695652173913043,5.739130434782608,12.130434782608695,30.217391304347824,0.9565217391304348,0.8695652173913043,0.17391304347826086,250.34782608695653
222,CENT EDUC JOSE JOAQUIN FORERO,0,0,TOLIMA,0.0,1.3333333333333333,5.166666666666667,0.0,0.16666666666666666,3.25,5.75,16.25,0.4166666666666667,0.3333333333333333,0.6666666666666666,221.75
223,CENT EDUC JUAN CARLOS GARZON,1,1,VALLE,0.16666666666666666,1.5555555555555556,3.5555555555555554,0.6111111111111112,0.6111111111111112,4.666666666666667,10.5,19.72222222222222,0.7777777777777778,0.3333333333333333,0.16666666666666666,246.66666666666666
224,CENT EDUC LIBERTAD,1,1,BOGOTÁ,0.0,3.0,3.5,0.9375,0.875,6.375,14.4375,85.9375,1.0,0.875,0.375,295.25
225,CENT EDUC LOS ANDES,1,1,BOGOTÁ,0.0,2.551282051282051,3.4615384615384617,0.7051282051282052,0.7692307692307693,4.115384615384615,11.961538461538462,37.62820512820513,0.9487179487179487,0.8333333333333334,0.32051282051282054,266.79487179487177
226,CENT EDUC LOS ANGELES,1,1,TOLIMA,0.0,1.9090909090909092,3.727272727272727,0.6363636363636364,0.7272727272727273,4.636363636363637,9.818181818181818,27.272727272727273,0.8181818181818182,0.6363636363636364,0.45454545454545453,244.0909090909091
227,CENT EDUC PARA JOVENES Y ADULTOS LEPANTO,1,1,BOGOTÁ,0.0,1.8409090909090908,3.772727272727273,0.22727272727272727,0.3181818181818182,2.727272727272727,8.659090909090908,24.545454545454547,0.7272727272727273,0.5454545454545454,0.6363636363636364,213.5
228,CENT EDUC PAULO FREIRE,1,1,SANTANDER,0.0,2.9166666666666665,4.0,0.5,1.0,5.75,8.25,49.166666666666664,0.9166666666666666,0.75,0.6666666666666666,262.5
229,CENT EDUC PROEDUCAR,1,1,BOGOTÁ,0.0,2.5,3.933333333333333,0.36666666666666664,0.5666666666666667,5.5,11.3,34.5,0.9333333333333333,0.6333333333333333,0.4,239.33333333333334
230,CENT EDUC PROGRESEMOS,1,1,VALLE,0.0,2.7777777777777777,3.6666666666666665,0.6666666666666666,0.7777777777777778,6.0,11.333333333333334,41.111111111111114,0.7777777777777778,0.7777777777777778,0.2222222222222222,238.55555555555554
231,CENT EDUC RUR BABEGA,0,0,NORTE SANTANDER,0.0,1.5357142857142858,4.357142857142857,0.14285714285714285,0.2857142857142857,5.035714285714286,5.25,14.642857142857142,0.2857142857142857,0.42857142857142855,0.5714285714285714,238.17857142857142
232,CENT EDUC RUR CAPITANLARGO,0,0,NORTE SANTANDER,0.0,1.625,4.25,0.0,0.125,6.375,4.875,16.875,0.0,0.125,0.625,226.5
233,CENT EDUC RUR LA CAPILLA,0,0,NORTE SANTANDER,0.0,1.5789473684210527,4.157894736842105,0.05263157894736842,0.21052631578947367,3.3157894736842106,3.3157894736842106,15.0,0.10526315789473684,0.10526315789473684,0.5263157894736842,248.26315789473685
234,CENT EDUC RUR LA TRINIDAD,0,0,NORTE SANTANDER,0.0,2.0,5.909090909090909,0.09090909090909091,0.09090909090909091,3.8181818181818183,4.363636363636363,11.363636363636363,0.09090909090909091,0.2727272727272727,0.7272727272727273,197.9090909090909
235,CENT EDUC RUR LOS GUAYABALES,0,0,NORTE SANTANDER,0.0,1.5263157894736843,5.315789473684211,0.05263157894736842,0.2631578947368421,3.6315789473684212,4.894736842105263,30.0,0.2631578947368421,0.3157894736842105,0.47368421052631576,247.21052631578948
236,CENT EDUC RUR MARIA AUXILIADORA,0,0,NORTE SANTANDER,0.0,1.6666666666666667,5.333333333333333,0.0,0.0,3.0,4.5,16.666666666666668,0.0,0.5,0.5,229.0
237,CENT EDUC RUR ROMAN,0,0,NORTE SANTANDER,0.0,2.5714285714285716,4.428571428571429,0.14285714285714285,0.14285714285714285,3.4285714285714284,4.285714285714286,12.142857142857142,0.0,0.42857142857142855,0.7142857142857143,185.57142857142858
